,GWO,PSO,SGA,IGA
0,87.27494445051792,5.0,85.34434474322217,83.55453549987095
1,57.333944009229846,5.0,80.91296422337786,42.76802467260219
2,55.299004450081036,5.0,78.3363710056694,39.63993780225675
3,47.674998796586124,5.0,78.3363710056694,20.203982615386174
4,39.470377815574835,5.0,78.3363710056694,20.203982615386174
5,37.47488020622271,5.0,76.67380747230433,18.150821540910837
6,34.17449631109221,5.0,68.23488677304,10.876438169760997
7,34.17449631109221,5.0,68.23488677304,6.059141716300229
8,29.536446306955458,5.0,68.23488574858517,4.960462675031107
9,29.536446306955458,5.0,68.23488574858517,3.947326235007273
10,27.633857414582366,5.0,68.22751563425525,2.5756751698501774
11,26.83700418133451,5.0,66.774989649083,1.7213269955689026
12,26.16945350244177,5.0,66.3839999429807,1.1943888074897029
13,24.156891049285957,5.0,66.3839999429807,0.9340335105176866
14,21.73627278680621,5.0,66.3839999429807,0.7063009757294756
15,20.044580144097115,5.0,66.3839999429807,0.3783886913367011
16,16.505075592942614,5.0,66.3839999429807,0.3024353168500222
17,14.766773079045867,5.0,66.3839999429807,0.20566249025804492
18,11.937209339641436,5.0,66.38398653193562,0.12228028441516701
19,11.501841581262532,5.0,65.76917849749753,0.12228028441516701
20,7.748371624350476,5.0,65.76917849749753,0.0841543315975733
21,4.819405267644956,5.0,65.76917849749753,0.07231419747894059
22,4.819405267644956,5.0,65.76917849749753,0.040475023616399444
23,3.7322559067984415,5.0,65.76917849749753,0.03526769706532148
24,3.632996840326791,5.0,65.76158328250125,0.018734553080286886
25,2.510695894143009,5.0,65.76158328250125,0.01606419367979474
26,2.291917841072218,5.0,65.76158328250125,0.011823523286432311
27,2.145638897869268,5.0,65.76158328250125,0.009194099263679084
28,1.9942534449609937,5.0,65.76158328250125,0.00697784890443186
29,1.8670197353184619,5.0,65.76158328250125,0.004997917359391069
30,1.7455506284310778,5.0,65.76157890528515,0.002917493675623492
31,1.7213316281611615,5.0,65.76157890528515,0.0022739329813702496
32,1.5330745766543756,5.0,65.76157890528515,0.0020072902627336583
33,1.4644526574642003,5.0,65.76157890528515,0.0013487487863290844
34,1.4313734607930642,5.0,65.76157890528515,0.0010090227091546502
35,1.2326714621816086,5.0,65.76157890528515,0.0006412497794770921
36,1.2326714621816086,5.0,65.76002760127187,0.00048107288274378614
37,1.183387606917216,5.0,65.76002760127187,0.00034989767255522234
38,1.1341041811549635,5.0,65.76002760127187,0.00027574101494733425
39,1.057034221140352,5.0,65.76002760127187,0.000194542499709675
40,1.057034221140352,5.0,65.76002760127187,0.00017858365993466159
41,1.057034221140352,5.0,65.75697584345795,0.00013516073076434083
42,1.057034221140352,5.0,65.75697584345795,0.0001235824498483248
43,1.0503627701460623,5.0,65.4884211558329,0.00010207645541356427
44,1.0503627701460623,5.0,65.4884211558329,8.275887984176151e-05
45,1.0503627701460623,5.0,65.4884211558329,6.991681119836498e-05
46,1.0503627701460623,5.0,65.4884211558329,5.984180808325112e-05
47,1.042007256767289,5.0,65.4884211558329,4.714458560587604e-05
48,1.042007256767289,5.0,65.4884211558329,3.550018480767191e-05
49,1.042007256767289,5.0,65.4884211558329,3.550018480767191e-05
