,GWO,PSO,SGA,IGA
0,1.0330606432230049e+45,1.1954906529999724e+40,1.3440492840054806e+49,1.3477422657627427e+43
1,8.872871367418778e+18,1.1954906529999724e+40,1.3440492840054806e+49,2.8609965563275934e+23
2,331.3669262913443,7.833415671694175e+39,1.3440492840054806e+49,15402401790632.42
3,74.75502814377731,1.8397225901080667e+39,1.3440492840054806e+49,122.33446733378698
4,60.78174673010603,7.763193512068346e+36,1.3440492840054806e+49,95.18453106854406
5,34.3331940242134,7.763193512068346e+36,1.3440492840054806e+49,57.32238348428962
6,21.453521059950155,7.763193512068346e+36,1.3440492840054806e+49,46.50035717014774
7,14.721213513688236,7.763193512068346e+36,1.3440492840054806e+49,25.39757273189275
8,10.644503519658308,7.763193512068346e+36,1.3440492840054806e+49,15.522325025708009
9,6.235982182631253,3.608447701916631e+36,1.3440492840054806e+49,8.734831875563318
10,4.639120360434159,1.892718681796847e+35,1.9597477663693253e+47,4.981504503616269
11,3.0434816112398897,8.953171690972519e+33,1.9597477663693253e+47,4.429790316334659
12,2.1881792027131173,8.953171690972519e+33,1.9597477663693253e+47,3.2476943893762513
13,1.7136508050652501,8.953171690972519e+33,1.9597477663693253e+47,2.2504115567735368
14,1.0371731294383628,8.953171690972519e+33,1.9597477663693253e+47,1.4935096746390755
15,0.7613782315896419,8.953171690972519e+33,1.9597477663693253e+47,1.0711449893249019
16,0.4712546781810263,2.0898679578299628e+32,1.9597477663693253e+47,0.6512528650939395
17,0.3188342350181236,2.0898679578299628e+32,1.9597477663693253e+47,0.5187458929556659
18,0.22218433294369552,2.0898679578299628e+32,1.9597477663693253e+47,0.35837759430994076
19,0.14544478648542536,2.0898679578299628e+32,1.9597477663693253e+47,0.2674007233726751
20,0.08227704270765104,2.0898679578299628e+32,1.9597477663693253e+47,0.10465313036494445
21,0.061818741174479906,2.0898679578299628e+32,1.0900891727825798e+45,0.060096332137177924
22,0.04839518034615687,2.0898679578299628e+32,1.0900891727825798e+45,0.025655114096141764
23,0.03334514786678169,2.0898679578299628e+32,1.0900891727825798e+45,0.02284855220732385
24,0.014513059445274562,2.0898679578299628e+32,1.0900891727825798e+45,0.013455446632880766
25,0.00954066221242291,2.0898679578299628e+32,1.0900891727825798e+45,0.007878032916872245
26,0.004867021875076139,2.0898679578299628e+32,1.0900891727825798e+45,0.006522218777542687
27,0.004867021875076139,2.0898679578299628e+32,1.0900891727825798e+45,0.0027323633500602276
28,0.0026359428451025843,2.0898679578299628e+32,1.0900891727825798e+45,0.0022563064534727034
29,0.001656741771839467,2.0898679578299628e+32,1.0900891727825798e+45,0.0015699683569390139
30,0.0008252911733874422,2.0898679578299628e+32,1.0900891727825798e+45,0.0009507736111887071
31,0.0008252911733874422,2.0898679578299628e+32,1.0900891727825798e+45,0.0003808074544284903
32,0.0005014746113362055,2.0898679578299628e+32,1.0900891727825798e+45,0.00024934731014544933
33,0.0003278029382440332,2.0898679578299628e+32,1.0900891727825798e+45,0.0001051878466416303
34,0.00021619667542700923,2.0898679578299628e+32,1.0900891727825798e+45,8.599339523025362e-05
35,0.00013321164103119408,2.0898679578299628e+32,1.0900891727825798e+45,4.680371243383672e-05
36,8.429448315118923e-05,2.0898679578299628e+32,1.0900891727825798e+45,3.7791002443582925e-05
37,7.217471293863653e-05,2.0898679578299628e+32,1.0900891727825798e+45,2.81911510574244e-05
38,5.346633351835197e-05,2.0898679578299628e+32,1.0900891727825798e+45,2.1224622511113772e-05
39,3.190327155893351e-05,2.0898679578299628e+32,1.0900891727825798e+45,1.4536254179718139e-05
40,2.3870610000888614e-05,2.0898679578299628e+32,1.0900891727825798e+45,9.96643840346573e-06
41,1.697562362039181e-05,2.0898679578299628e+32,1.0900891727825798e+45,3.1945015024333986e-06
42,1.1627411538113555e-05,2.0898679578299628e+32,1.0900891727825798e+45,2.4950306191458337e-06
43,8.653442624297838e-06,2.0898679578299628e+32,1.0900891727825798e+45,1.7537592741176911e-06
44,5.397057377979691e-06,2.0898679578299628e+32,1.0900891727825798e+45,9.007468232341979e-07
45,3.3282711323567735e-06,2.0898679578299628e+32,1.0900891727825798e+45,6.953421755186326e-07
46,2.3566780485289266e-06,2.0898679578299628e+32,1.0900891727825798e+45,4.1136803245289244e-07
47,1.4743594075667953e-06,2.0898679578299628e+32,1.0900891727825798e+45,2.417581597803952e-07
48,1.071711689740855e-06,2.0898679578299628e+32,1.0900891727825798e+45,1.6198522839848788e-07
49,8.155816686929666e-07,2.0898679578299628e+32,1.0900891727825798e+45,1.40983247619857e-07
50,3.758870375075487e-07,2.0898679578299628e+32,1.0900891727825798e+45,1.1653877599611963e-07
51,2.29181928432975e-07,2.0898679578299628e+32,1.0900891727825798e+45,8.740357926022078e-08
52,1.4503349626180703e-07,2.0898679578299628e+32,1.0900891727825798e+45,7.251037328312022e-08
53,1.0977915073959962e-07,2.0898679578299628e+32,1.0900891727825798e+45,5.139399357020387e-08
54,5.7990179211520207e-08,2.0898679578299628e+32,1.0900891727825798e+45,3.8029031853300345e-08
55,4.201135220194544e-08,2.0898679578299628e+32,1.0900891727825798e+45,3.183072794849462e-08
56,3.4053240279178914e-08,2.0898679578299628e+32,1.0900891727825798e+45,2.2711612341191036e-08
57,2.313344818847329e-08,2.0898679578299628e+32,1.0900891727825798e+45,1.779685584591542e-08
58,2.04182151560213e-08,2.0898679578299628e+32,1.0900891727825798e+45,1.564996489447803e-08
59,1.3714119207844671e-08,2.0898679578299628e+32,1.0900891727825798e+45,1.2134192071427588e-08
60,1.2474834965573737e-08,2.0898679578299628e+32,1.0900891727825798e+45,7.555620930319996e-09
61,9.019449726457131e-09,2.0898679578299628e+32,1.0900891727825798e+45,5.480535140140089e-09
62,7.084271987758054e-09,2.0898679578299628e+32,1.0900891727825798e+45,4.04393942270182e-09
63,5.290147638018022e-09,2.0898679578299628e+32,1.0900891727825798e+45,3.345322392867786e-09
64,4.426583013741826e-09,2.0898679578299628e+32,1.0900891727825798e+45,2.537598631580351e-09
65,3.1475961266414053e-09,2.0898679578299628e+32,1.0900891727825798e+45,1.940209231020144e-09
66,3.1475961266414053e-09,2.0898679578299628e+32,1.0900891727825798e+45,1.7105609580224383e-09
67,2.676620751277232e-09,2.0898679578299628e+32,1.0900891727825798e+45,1.436807435752403e-09
68,2.421337064961018e-09,2.0898679578299628e+32,1.0900891727825798e+45,1.13453881977231e-09
69,2.246985666370792e-09,2.0898679578299628e+32,1.0900891727825798e+45,1.0378929489272772e-09
70,1.978320613733502e-09,2.0898679578299628e+32,1.0900891727825798e+45,8.672448587173546e-10
71,1.7720476100004465e-09,2.0898679578299628e+32,1.0900891727825798e+45,7.694780579698088e-10
72,1.7051356577770876e-09,2.0898679578299628e+32,1.0900891727825798e+45,6.817725713172639e-10
73,1.5332908952847767e-09,2.0898679578299628e+32,1.0900891727825798e+45,5.733739954947025e-10
74,1.3814390660610225e-09,2.0898679578299628e+32,1.0900891727825798e+45,4.706986403204333e-10
75,1.3175958691912038e-09,2.0898679578299628e+32,1.0900891727825798e+45,4.5599746419894594e-10
76,1.2094712521693595e-09,2.0898679578299628e+32,1.0900891727825798e+45,4.2062905802925716e-10
77,1.1564448249275182e-09,2.0898679578299628e+32,1.0900891727825798e+45,3.8705399577797524e-10
78,1.1222511363572945e-09,2.0898679578299628e+32,1.0900891727825798e+45,3.673786033044118e-10
79,1.0736925677521107e-09,2.0898679578299628e+32,1.0900891727825798e+45,3.490033032997439e-10
80,1.0300429069679263e-09,2.0898679578299628e+32,1.0900891727825798e+45,3.353367993224412e-10
81,9.91950033260868e-10,2.0898679578299628e+32,1.0900891727825798e+45,3.1875941935947134e-10
82,9.716589888423117e-10,2.0898679578299628e+32,1.0900891727825798e+45,3.116195670959184e-10
83,9.589790679353646e-10,2.0898679578299628e+32,1.0900891727825798e+45,3.020817542797801e-10
