,GWO,PSO,SGA,IGA
0,40326357088.34815,306540.6289657988,39996073172.630554,31261014417.3857
1,6404736948.067062,306540.6289657988,39996073172.630554,7909812139.729326
2,1651752791.077523,306540.6289657988,39996073172.630554,1245855581.2046397
3,973298037.5045171,306540.6289657988,33651195847.53491,391280722.25012505
4,186035125.3876838,256728.40327839894,33651195847.53491,53622783.042813905
5,35124255.38745298,256728.40327839894,33651195847.53491,28755239.468151312
6,35124255.38745298,256728.40327839894,31322163102.443275,6607365.480124035
7,11858833.34365605,256728.40327839894,31322163102.443275,664532.4293301625
8,2434166.8309424366,256728.40327839894,28273952973.651024,558318.184026143
9,409185.0677410986,256728.40327839894,27024577934.701447,53441.3840516824
10,85122.86131960429,243347.5333376545,21291693540.23744,20467.828034411472
11,32396.39633639602,243347.5333376545,21291693540.23744,4568.224144877882
12,7596.951781758674,243347.5333376545,21291693540.23744,1151.807308708217
13,930.7053778147798,243347.5333376545,21128957628.228043,452.28030557029257
14,125.41544342993123,243347.5333376545,17830077027.555016,121.8744986548837
15,38.21505851483239,243347.5333376545,14146293166.04377,34.55425873935278
16,7.997687966406733,243347.5333376545,14146293166.04377,2.9551955313636493
17,1.2080121901315821,243347.5333376545,14146293166.04377,2.7857397459242113
18,0.44623700898907215,227940.95084461023,12902087524.663528,1.1950106851175955
19,0.2249543678365605,227940.95084461023,12902087524.663528,0.13438242327355665
20,0.10968297716840826,227940.95084461023,12902087524.663528,0.09139204055903158
21,0.09413758570336697,227940.95084461023,12902087524.663528,0.037663206216379926
22,0.09413758570336697,227940.95084461023,12902087524.663528,0.01158678658280849
23,0.07661279116974631,227940.95084461023,11816460885.017128,0.01158678658280849
24,0.07299090493534777,227940.95084461023,11141988261.533415,0.01158678658280849
25,0.07299090493534777,227940.95084461023,11141988261.533415,0.01158678658280849
26,0.05844506292338185,227940.95084461023,11141988261.533415,0.0076833569334277116
27,0.05844506292338185,227940.95084461023,11141988261.533415,0.0076833569334277116
28,0.05844506292338185,227940.95084461023,10863321154.454273,0.0076833569334277116
29,0.05712502707975715,227940.95084461023,10863321154.454273,0.0076833569334277116
30,0.04410650222879853,227940.95084461023,9995485733.547436,0.0076833569334277116
31,0.04410650222879853,227940.95084461023,9229699442.898235,0.0076833569334277116
32,0.04410650222879853,216905.7692555683,9229699442.898235,0.0076833569334277116
33,0.04410650222879853,216905.7692555683,9229699442.898235,0.004061913734474751
34,0.036200531868113756,216905.7692555683,9229699442.898235,0.004061913734474751
35,0.036200531868113756,216905.7692555683,8930906122.234423,0.004061913734474751
36,0.036200531868113756,216905.7692555683,8136505515.325503,0.004061913734474751
37,0.03028382196260882,210239.06412476086,8136505515.325503,0.004061913734474751
38,0.03028382196260882,210239.06412476086,7786098256.294676,0.004061913734474751
39,0.03028382196260882,210239.06412476086,7746314849.72546,0.004061913734474751
40,0.03028382196260882,205162.02565380756,7011824250.25138,0.0020184341030706774
41,0.019558544935783087,205162.02565380756,7011824250.25138,0.0020184341030706774
42,0.015021808356218733,205162.02565380756,6721318686.9832735,0.0020184341030706774
43,0.015021808356218733,205162.02565380756,6721318686.9832735,0.0020184341030706774
44,0.015021808356218733,205162.02565380756,6721318686.9832735,0.0014367078387490827
45,0.015021808356218733,205162.02565380756,6721318686.9832735,0.0014367078387490827
46,0.015021808356218733,205162.02565380756,6721318686.9832735,0.0014367078387490827
47,0.015021808356218733,205162.02565380756,6721318686.9832735,0.0014367078387490827
48,0.01377880142450906,205162.02565380756,6721318686.9832735,0.0014367078387490827
49,0.01377880142450906,205162.02565380756,6721318686.9832735,0.0014367078387490827
50,0.01377880142450906,205162.02565380756,6721318686.9832735,0.0014367078387490827
51,0.01377880142450906,205162.02565380756,6721318686.9832735,0.0014367078387490827
52,0.01377880142450906,205162.02565380756,6454213890.7932415,0.0014367078387490827
53,0.01377880142450906,205162.02565380756,5977370687.601644,0.0014367078387490827
54,0.01377880142450906,205162.02565380756,5975090399.993323,0.0014367078387490827
55,0.01377880142450906,205162.02565380756,5867595287.684867,0.0014367078387490827
56,0.01377880142450906,205162.02565380756,5855803654.236268,0.0014367078387490827
57,0.01377880142450906,205162.02565380756,5305351240.395719,0.0014367078387490827
58,0.01377880142450906,205162.02565380756,5305351240.395719,0.0014367078387490827
59,0.01265654800636993,205162.02565380756,5305351240.395719,0.0014367078387490827
60,0.01265654800636993,205162.02565380756,5305351240.395719,0.0014367078387490827
61,0.01265654800636993,205162.02565380756,5297364429.910256,0.0014367078387490827
62,0.01265654800636993,205162.02565380756,5213488592.912648,0.0014367078387490827
63,0.01265654800636993,205162.02565380756,5184182831.293638,0.0009494741805947621
64,0.01265654800636993,205162.02565380756,5184182831.293638,0.0009494741805947621
65,0.009770235620710443,205162.02565380756,5142010167.674087,0.0009494741805947621
66,0.009770235620710443,205162.02565380756,5080298793.879428,0.0009494741805947621
67,0.009770235620710443,205162.02565380756,5080298793.879428,0.0009494741805947621
68,0.009770235620710443,205162.02565380756,5080298793.879428,0.0009494741805947621
69,0.009770235620710443,205162.02565380756,5080298793.879428,0.0009494741805947621
70,0.009770235620710443,205162.02565380756,5080298793.879428,0.0009494741805947621
71,0.009770235620710443,205162.02565380756,5071251291.972322,0.0009494741805947621
72,0.009770235620710443,205162.02565380756,5030761698.132125,0.0009494741805947621
73,0.009770235620710443,205162.02565380756,5030761698.132125,0.0009494741805947621
74,0.009481372640641687,205162.02565380756,4299533891.68412,0.0009494741805947621
75,0.009481372640641687,205162.02565380756,4253966758.9524293,0.0009494741805947621
76,0.009481372640641687,205162.02565380756,4253966758.9524293,0.0009494741805947621
77,0.009481372640641687,205162.02565380756,4253966758.9524293,0.0009494741805947621
78,0.009481372640641687,205162.02565380756,4170081003.0179462,0.0009494741805947621
79,0.009481372640641687,205162.02565380756,3977578501.837413,0.0009494741805947621
80,0.00815616728724984,205162.02565380756,3562437086.546998,0.0009494741805947621
81,0.00815616728724984,205162.02565380756,3562437086.546998,0.0009494741805947621
82,0.00815616728724984,205162.02565380756,3562437086.546998,0.0009494741805947621
83,0.00815616728724984,205162.02565380756,3562437086.546998,0.0009494741805947621
84,0.00815616728724984,205162.02565380756,3442003846.952092,0.0009494741805947621
85,0.00815616728724984,205162.02565380756,3208444135.681289,0.0009494741805947621
86,0.00815616728724984,205162.02565380756,3199591870.37631,0.0009494741805947621
87,0.00815616728724984,205162.02565380756,3199591870.37631,0.0009494741805947621
88,0.00815616728724984,205162.02565380756,3074737592.666333,0.0009494741805947621
89,0.00815616728724984,205162.02565380756,3074737592.666333,0.0009494741805947621
90,0.00815616728724984,205162.02565380756,2984257459.0487227,0.0009494741805947621
91,0.00815616728724984,205162.02565380756,2953525629.097406,0.0009494741805947621
92,0.00815616728724984,205162.02565380756,2953525629.097406,0.0009494741805947621
93,0.00815616728724984,205162.02565380756,2933533042.3125005,0.0009494741805947621
94,0.00815616728724984,205162.02565380756,2933533042.3125005,0.0009494741805947621
95,0.00815616728724984,205162.02565380756,2837236554.7770314,0.0009494741805947621
96,0.00815616728724984,205162.02565380756,2837236554.7770314,0.0009494741805947621
97,0.00815616728724984,205162.02565380756,2837236554.7770314,0.0009494741805947621
98,0.00815616728724984,205162.02565380756,2837236554.7770314,0.0009494741805947621
99,0.00815616728724984,205162.02565380756,2837236554.7770314,0.0009494741805947621
