,test_n,x,y,z
159,3,-0.5000000000000254,-4.670998508667099,11.948141383485186
160,3,-0.800000000000001,2.0727384237040267,6.282953870361471
161,3,0.7999999999999705,-4.703423765818882,11.521960307644214
162,3,-0.6000000000000236,-2.585148285172185,8.542767983046035
163,3,1.1999999999999464,-4.059060577355318,9.866837241730238
164,3,1.1999999999999709,0.2127853500202856,4.574206253576865
165,3,-2.0000000000000355,-3.699549350785468,10.273541534187473
166,3,-1.4000000000000188,-0.3703700761652101,5.948606054134483
167,3,-1.4000000000000192,-4.158791352017316,11.090438979542371
168,3,-1.7999999999999952,1.8080207625323457,7.381121087929863
169,3,1.7999999999999718,-0.8222386920971747,6.147328103985274
170,3,1.6999999999999733,-4.172229193626404,11.058737850833651
171,3,-0.5000000000000004,0.1882592985170499,7.750005507777221
172,3,-0.5000000000000004,0.1882592985170499,7.750005507777221
173,3,-0.5000000000000004,0.1882592985170499,7.750005507777221
174,3,-0.5000000000000004,0.1882592985170499,7.750005507777221
175,3,-0.5000000000000004,0.1882592985170499,8.475467888697585
176,3,-0.5000000000000004,0.1882592985170499,9.02376727811941
177,3,-0.5000000000000004,0.1882592985170499,9.023767278119488
178,3,-0.5000000000000004,0.1882592985170499,9.27461513094897
179,3,-0.5000000000000004,0.1882592985170499,9.274615130949185
180,3,-0.5000000000000004,0.1882592985170499,9.358440625131596
181,3,-0.5000000000000004,0.1882592985170499,9.713693710363264
182,3,-0.5000000000000004,0.1882592985170499,9.897318413128245
183,3,-0.5000000000000004,0.1882592985170499,10.219789193034956
184,3,-0.5000000000000004,0.1882592985170499,10.810347829499037
185,3,-0.5000000000000004,0.1882592985170499,10.8103478294994
186,3,-0.5000000000000004,0.1882592985170499,11.663949372136742
187,3,-0.5000000000000004,0.1882592985170499,12.00286777016232
188,3,-0.5000000000000004,0.1882592985170499,12.00286777016232
189,3,-0.5000000000000004,0.1882592985170499,12.140646401939122
190,3,-0.5000000000000004,0.1882592985170499,12.140646401939254
191,3,-0.5000000000000004,0.1882592985170499,12.418696311459422
192,3,-0.5000000000000004,0.1882592985170499,12.537941130051584
193,3,-0.5000000000000004,0.1882592985170499,12.537941130051584
194,3,-0.5000000000000004,0.1882592985170499,12.642411176571152
195,3,-0.5000000000000004,0.1882592985170499,12.96636048522906
196,3,-0.5000000000000004,0.1882592985170499,13.520871888914872
197,3,-0.5000000000000004,0.1882592985170499,13.698338590858066
198,3,-0.5000000000000004,0.1882592985170499,13.6983385908583
199,3,-0.5000000000000004,0.1882592985170499,13.977328015619287
200,4,-1.2665298210413345e-19,-2.1242818037665487e-05,6.0095778991797744e-05
201,4,-1.1926916929533134e-14,1.384948464280172,5.142549679691772
202,4,0.0999999999999824,1.4983503979589403,5.6360249504922
203,4,-0.1000000000000187,3.764143783890296,9.40922593667212
204,4,-0.1000000000000235,-4.462924919198114,11.159120044944135
205,4,0.1999999999999898,0.915115302478598,3.4046198398906538
206,4,0.1999999999999855,-3.9012115778205616,9.454547770680556
207,4,-0.2000000000000081,2.026807401277137,5.812810389477132
208,4,0.2999999999999201,-4.957561672173866,11.422319580673332
209,4,0.2999999999999972,2.699414921074333,8.364199782324736
210,4,0.2999999999999989,4.996494753090992,11.452052768008096
211,4,-0.9000000000000064,-0.1818146112096465,3.3092129236563044
212,4,0.8000000000000089,4.994800820040833,11.014419861577649
213,4,0.5999999999999668,-3.799337630468087,10.332192254032591
214,4,0.6999999999999499,-2.6179610280472776,8.492789272147506
215,4,0.6999999999999732,-0.0643062820808597,3.253948778634705
216,4,1.2999999999999838,2.2420462947580995,7.976901563317012
217,4,-2.000000000000026,0.1096062175882801,5.226396071295401
218,4,-1.8000000000000318,-3.2718602832659265,9.834066999537674
219,4,1.4999999999999634,-4.268105209306414,11.59718010970328
220,4,-1.7000000000000006,-2.238788852592002,8.391426211794046
221,4,0.0666666666666592,0.7666808413135774,7.748707080017837
222,4,0.1999999999999754,-2.36030239668781,7.750005507777178
223,4,0.1999999999999754,-2.36030239668781,9.27461513094897
224,4,0.1999999999999754,-2.36030239668781,9.358440625131596
225,4,0.1999999999999754,-2.36030239668781,9.713693710363264
226,4,0.0666666666666592,0.7666808413135774,9.713693710363634
227,4,0.1999999999999754,-2.36030239668781,9.932015033383966
228,4,0.1999999999999754,-2.36030239668781,10.219789193034869
229,4,0.1999999999999754,-2.36030239668781,10.32914848779031
230,4,0.1999999999999754,-2.36030239668781,10.32914848779031
231,4,0.1999999999999754,-2.36030239668781,10.382575289847118
232,4,0.1999999999999754,-2.36030239668781,10.382575289847145
233,4,0.0666666666666592,0.7666808413135774,10.810347829499037
234,4,0.1999999999999754,-2.36030239668781,11.013420717655574
235,4,0.1999999999999754,-2.36030239668781,11.6470868454361
236,4,0.1999999999999754,-2.36030239668781,12.002867770162096
237,4,0.1999999999999754,-2.36030239668781,12.140646401939254
238,4,0.0666666666666592,0.7666808413135774,12.418696311459351
239,4,0.1999999999999754,-2.36030239668781,12.537941130051584
240,4,0.0666666666666592,0.7666808413135774,12.966360485229302
241,4,0.1999999999999754,-2.36030239668781,12.966360485229302
242,4,0.1999999999999754,-2.36030239668781,13.520871888914872
243,4,0.1999999999999754,-2.36030239668781,13.698338590858066
244,4,0.0666666666666592,0.7666808413135774,13.6983385908583
245,4,0.0666666666666592,0.7666808413135774,13.6983385908583
246,4,0.0666666666666592,0.7666808413135774,13.977328015619404
247,4,0.1999999999999754,-2.36030239668781,14.171556828099623
248,4,0.0666666666666592,0.7666808413135774,14.219009192475566
249,4,0.1999999999999754,-2.36030239668781,14.219009192475566
250,5,1.9884814669733325e-17,1.545836825319349e-06,4.372350435932759e-06
251,5,-0.1000000000000493,2.22758126603116,6.519994565475642
252,5,0.19999999999994,3.360707630147276,9.447342462175133
253,5,0.1999999999999745,-3.129550302385948,8.237289091224254
254,5,-0.2000000000000268,1.9894694157460209,5.722350945737372
255,5,-0.3000000000000222,-2.2233152516093253,7.224254923327896
256,5,-0.899999999999992,1.9058011012074725,5.603920513565754
257,5,-0.4999999999999984,-1.3169132803763284,5.836184468053912
258,5,0.5999999999999757,-1.833677375580107,6.636513770090485
259,5,-0.60000000000008,1.2511790847872353,5.617096452791078
260,5,-0.7000000000000128,2.18473859941554,7.213809396909014
261,5,1.1999999999999864,4.99996286293253,11.128699586292075
262,5,1.1999999999999686,3.3255100409414284,9.658677916173913
