,test_n,x,y,z
0,0,-4.48760986328125,0.55816650390625,20.450192131102085
1,0,4.300537109375,0.55816650390625,18.806169275194407
2,0,1.8109130859375,-4.51995849609375,23.709431011229753
3,0,4.3109130859375,-3.19183349609375,28.77177270129323
4,0,4.3109130859375,-3.19183349609375,28.77177270129323
5,0,4.3109130859375,-3.19183349609375,28.77177270129323
6,0,4.3109130859375,-4.44183349609375,38.313856441527605
7,0,4.3402099609375,-4.51995849609375,39.26744731143117
8,0,4.2718505859375,-3.19122314453125,28.43261258676648
9,0,4.3109130859375,-0.76995849609375,19.17680772021413
10,0,4.2718505859375,-4.51751708984375,38.656668085604906
11,0,3.0511474609375,-4.51995849609375,29.739525634795427
12,0,4.2230224609375,0.57769775390625,18.167653400450945
13,0,4.2230224609375,1.73004150390625,20.826962310820818
14,0,4.3402099609375,-2.01995849609375,22.91765483096242
15,0,4.3109130859375,0.48004150390625,18.814411479979753
16,0,4.3011474609375,-2.56683349609375,25.088503677397966
17,0,-4.4879150390625,-4.44183349609375,39.87126620486379
18,0,4.3402099609375,-4.51995849609375,39.26744731143117
19,0,4.3011474609375,-3.26995849609375,29.192498046904802
20,0,4.3402099609375,0.55816650390625,19.14897235110402
21,0,4.3011474609375,2.98004150390625,27.380516845732927
22,0,4.2230224609375,1.73004150390625,20.826962310820818
23,0,4.2230224609375,-4.44183349609375,37.563803512603045
24,0,-4.4879150390625,0.47882080078125,20.37065075710416
25,0,4.3109130859375,-3.19183349609375,28.77177270129323
26,0,4.3109130859375,0.55816650390625,18.895521480590105
27,0,4.3597412109375,-4.82757568359375,42.31283040717244
28,0,4.2718505859375,-3.26995849609375,28.94133599475026
29,0,4.3011474609375,0.55694580078125,18.81005810573697
30,0,4.3109130859375,-3.19183349609375,28.77177270129323
31,0,4.3597412109375,-3.26995849609375,29.699971992522478
32,0,4.3109130859375,-0.76995849609375,19.17680772021413
33,0,4.3109130859375,-4.51995849609375,39.01399644091725
34,0,4.3402099609375,0.55816650390625,19.14897235110402
35,0,-3.2672119140625,-3.19183349609375,20.862474758177996
36,0,-4.4879150390625,-3.89495849609375,35.31208308413625
37,0,4.3011474609375,-3.19183349609375,28.687670547515154
38,0,4.3597412109375,-4.82757568359375,42.31283040717244
39,0,4.3109130859375,0.55816650390625,18.895521480590105
40,0,4.3109130859375,-4.51995849609375,39.01399644091725
41,0,3.0511474609375,0.55816650390625,9.621050674468279
42,0,4.3011474609375,-4.82757568359375,41.805356461554766
43,0,-4.4879150390625,0.55816650390625,20.452931243926287
44,0,4.2718505859375,-4.51751708984375,38.656668085604906
45,0,-4.48760986328125,0.54840087890625,20.439385809004307
46,0,4.3109130859375,-0.76995849609375,19.17680772021413
47,0,4.3402099609375,-4.51995849609375,39.26744731143117
48,0,3.0120849609375,-4.44183349609375,28.802540618926287
49,0,4.3109130859375,0.54840087890625,18.884715158492327
50,1,-3.4637451171875,-3.78509521484375,26.324476022273302
51,1,-2.8375244140625,-2.36419677734375,13.640971202403307
52,1,-2.83599853515625,-4.87823486328125,31.84006307274103
53,1,-2.8485107421875,-4.56634521484375,28.965522069483995
54,1,-3.6163330078125,-4.55169677734375,33.79580797627568
55,1,-2.83416748046875,-4.86419677734375,31.692915596067905
56,1,-2.8350830078125,-3.94134521484375,23.571897763758898
57,1,-2.8375244140625,-2.36419677734375,13.640971202403307
58,1,-2.83416748046875,-4.86419677734375,31.692915596067905
59,1,-2.83599853515625,-4.87823486328125,31.84006307274103
