,test_n,iter,x,y,z,time
0,0,0,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.8371965999999995
1,0,1,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.5949884
2,0,2,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.855247500000001
3,0,3,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.951475499999999
4,0,4,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.6437126000000006
5,0,5,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.683517499999997
6,0,6,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.6992595
7,0,7,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.498312300000002
8,0,8,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.8930510000000034
9,0,9,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.5591863999999944
10,0,10,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.481757099999996
11,0,11,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.5239705999999984
12,0,12,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.4873221
13,0,13,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.3884504999999976
14,0,14,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.739742100000001
15,0,15,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.9476979000000014
16,0,16,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.2535089
17,0,17,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.3993944999999997
18,0,18,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.074241200000003
19,0,19,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.392758399999991
20,0,20,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.012544200000008
21,0,21,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.4657636000000025
22,0,22,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.8411542000000054
23,0,23,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.044377999999995
24,0,24,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.380915400000006
25,0,25,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.126768800000008
26,0,26,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.7745496
27,0,27,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.0380771000000095
28,0,28,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.775186599999998
29,0,29,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.228754200000012
30,0,30,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.273132099999998
31,0,31,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.5827297000000016
32,0,32,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.197262699999996
33,0,33,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.718939199999994
34,0,34,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.9268942999999865
35,0,35,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.826643500000017
36,0,36,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.060381199999995
37,0,37,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.581920200000013
38,0,38,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.5044640999999785
39,0,39,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.783282200000002
40,0,40,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.471341099999989
41,0,41,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.856792899999988
42,0,42,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.649172599999986
43,0,43,3.00146484375,0.49932861328125,2.5026354100587208e-05,5.215353099999987
44,0,44,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.935058699999985
45,0,45,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.068742399999991
46,0,46,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.821366600000005
47,0,47,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.098203100000006
48,0,48,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.641947200000004
49,0,49,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.1356739000000005
50,0,50,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.026614499999994
51,0,51,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.346352800000005
52,0,52,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.251273300000008
53,0,53,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.345862100000005
54,0,54,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.69597619999999
55,0,55,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.371238199999993
56,0,56,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.3537006999999903
57,0,57,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.497858999999977
58,0,58,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.622329100000002
59,0,59,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.350672999999972
60,0,60,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.8758655000000033
61,0,61,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.022582499999999
62,0,62,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.7896751999999765
63,0,63,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.9986691000000008
64,0,64,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.9339769999999703
65,0,65,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.299379299999998
66,0,66,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.486369599999989
67,0,67,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.7160412000000065
68,0,68,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.8790458000000285
69,0,69,3.00146484375,0.49932861328125,2.5026354100587208e-05,5.011610000000019
70,0,70,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.550006599999961
71,0,71,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.60050659999996
72,0,72,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.8186494999999923
73,0,73,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.233724499999994
74,0,74,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.9083400999999753
75,0,75,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.816108100000008
76,0,76,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.236371500000018
77,0,77,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.742886800000008
78,0,78,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.317401600000039
79,0,79,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.166466299999968
80,0,80,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.070929500000034
81,0,81,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.2749132000000145
82,0,82,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.7214170999999965
83,0,83,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.669392600000037
84,0,84,3.00146484375,0.49932861328125,2.5026354100587208e-05,3.661226900000031
85,0,85,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.25429749999995
86,0,86,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.84596369999997
87,0,87,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.204500100000018
88,0,88,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.693184799999983
89,0,89,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.139450199999999
90,0,90,3.00146484375,0.49932861328125,2.5026354100587208e-05,4.122382499999958
