,test_n,iter,x,y,z,time
0,0,0,0.026748210897458158,-0.2285192843662287,1.6074886944824631,0.0001550999999999636
1,0,1,0.026748210897458158,-0.2285192843662287,1.6074886944824631,6.220000000001225e-05
2,0,2,0.026748210897458158,-0.2285192843662287,1.6074886944824631,5.6599999999962236e-05
3,0,3,0.026748210897458158,-0.2285192843662287,1.6074886944824631,5.0400000000005996e-05
4,0,4,0.05929332876685389,-0.019131562162814503,0.27656039763725504,4.8799999999959986e-05
5,0,5,0.003665026940155247,0.031284663181225913,0.11529795821873678,4.890000000001837e-05
6,0,6,0.003665026940155247,0.031284663181225913,0.11529795821873678,5.5099999999974614e-05
7,0,7,0.003665026940155247,0.031284663181225913,0.11529795821873678,4.950000000003563e-05
8,0,8,0.010586532687179656,0.004075815696218121,0.035509167607440606,4.740000000003075e-05
9,0,9,0.010586532687179656,0.004075815696218121,0.035509167607440606,4.7299999999972364e-05
10,0,10,0.010586532687179656,0.004075815696218121,0.035509167607440606,4.380000000003825e-05
11,0,11,0.010586532687179656,0.004075815696218121,0.035509167607440606,4.28000000000095e-05
12,0,12,0.010586532687179656,0.004075815696218121,0.035509167607440606,4.359999999992148e-05
13,0,13,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.6199999999996244e-05
14,0,14,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.539999999997324e-05
15,0,15,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.890000000001837e-05
16,0,16,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.2600000000003746e-05
17,0,17,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.3200000000021e-05
18,0,18,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.559999999997899e-05
19,0,19,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.5300000000025875e-05
20,0,20,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.2600000000003746e-05
21,0,21,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.1500000000027626e-05
22,0,22,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.340000000002675e-05
23,0,23,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.569999999999187e-05
24,0,24,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.189999999999362e-05
25,0,25,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.850000000000687e-05
26,0,26,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.089999999996486e-05
27,0,27,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.140000000003475e-05
28,0,28,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.870000000001262e-05
29,0,29,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.650000000006038e-05
30,0,30,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.140000000003475e-05
31,0,31,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.9300000000029875e-05
32,0,32,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.649999999994936e-05
33,0,33,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.100000000002325e-05
34,0,34,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.950000000003563e-05
35,0,35,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.889999999990735e-05
36,0,36,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.700000000001925e-05
37,0,37,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.870000000001262e-05
38,0,38,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.959999999998299e-05
39,0,39,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.670000000006613e-05
40,0,40,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.7299999999972364e-05
41,0,41,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.050000000006438e-05
42,0,42,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.9499999999924604e-05
43,0,43,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.68000000000135e-05
44,0,44,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.6600000000007746e-05
45,0,45,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.029999999994761e-05
46,0,46,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.929999999991885e-05
47,0,47,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.670000000006613e-05
48,0,48,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.650000000006038e-05
49,0,49,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.1299999999976365e-05
50,0,50,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.9499999999924604e-05
51,0,51,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.6900000000071884e-05
52,0,52,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.649999999994936e-05
53,0,53,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.939999999997724e-05
54,0,54,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.6999999999908226e-05
55,0,55,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,5.1200000000029e-05
56,0,56,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.819999999994273e-05
57,0,57,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.68000000000135e-05
58,0,58,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.68000000000135e-05
59,0,59,0.00906051275428238,-0.0022250655767679373,0.028704696117163753,4.9100000000024124e-05
