,test_n,iter,x,y,z,time
0,0,0,-1.6557773810207978e-14,-0.09321197995218823,0.008688473206607141,0.015244299999999988
1,0,1,-3.0889120754299548e-15,-0.017389029089861216,0.00030237833268803956,0.016045399999999987
2,0,2,-3.0889120754299548e-15,-0.017389029089861216,0.00030237833268803956,0.014471899999999982
3,0,3,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.014550799999999975
4,0,4,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.014310400000000056
5,0,5,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.014780599999999922
6,0,6,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.014204500000000064
7,0,7,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.014530700000000007
8,0,8,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.014464500000000102
9,0,9,-8.639675734938103e-16,-0.004863705052559486,2.365562683829267e-05,0.015061199999999997
10,0,10,-3.7505513333629483e-16,-0.002111372698421276,4.45789467163874e-06,0.029490200000000022
11,0,11,-3.7505513333629483e-16,-0.002111372698421276,4.45789467163874e-06,0.016327599999999998
12,0,12,-3.7505513333629483e-16,-0.002111372698421276,4.45789467163874e-06,0.0171465999999999
13,0,13,-2.9511338788378375e-16,-0.0016613406796321033,2.760052853800459e-06,0.01592949999999993
14,0,14,-2.9478938866074065e-16,-0.0016595167261568963,2.753995764394503e-06,0.015831099999999987
15,0,15,-2.9478938866074065e-16,-0.0016595167261568963,2.753995764394503e-06,0.016062299999999974
16,0,16,2.7445011542705107e-17,0.00015450167969615855,2.387076902893437e-08,0.016267699999999996
17,0,17,2.6201571995847975e-17,0.00014750173734630293,2.1756762520177737e-08,0.017387399999999942
18,0,18,2.6201571995847975e-17,0.00014750173734630293,2.1756762520177737e-08,0.016796699999999998
19,0,19,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.01549810000000007
20,0,20,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.014928000000000052
21,0,21,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.014692599999999945
22,0,22,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.015157599999999993
23,0,23,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.01524189999999992
24,0,24,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.014562099999999911
25,0,25,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.015328299999999961
26,0,26,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.014582099999999931
27,0,27,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.01478960000000007
28,0,28,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.015345200000000059
29,0,29,2.4822487006015262e-17,0.00013973817903839805,1.952675868096739e-08,0.014532800000000012
30,0,30,-7.054908642360659e-18,-3.9715604916092215e-05,1.5773292738511282e-09,0.015426799999999963
31,0,31,-7.054908642360659e-18,-3.9715604916092215e-05,1.5773292738511282e-09,0.014808200000000049
32,0,32,-7.054908642360659e-18,-3.9715604916092215e-05,1.5773292738511282e-09,0.016641600000000034
33,0,33,-5.8264098463795544e-18,-3.279977151633404e-05,1.0758250115237177e-09,0.015245600000000081
34,0,34,-1.6993876586424097e-19,-9.566702032776634e-07,9.15217877839326e-13,0.015909200000000068
35,0,35,-1.0517688477842196e-19,-5.920932238702164e-07,3.5057438575302625e-13,0.016209700000000105
