,test_n,iter,x,y,z,time
0,0,0,389.813846729666,-375.75453267604166,-663.8886841695869,0.00013510000000005462
1,0,1,389.813846729666,-375.75453267604166,-663.8886841695869,6.660000000002775e-05
2,0,2,389.813846729666,-375.75453267604166,-663.8886841695869,5.429999999995161e-05
3,0,3,390.08854502948634,-375.7405512549288,-665.1126459798879,5.169999999998787e-05
4,0,4,390.4194777344098,-375.7237076504704,-666.559624241183,5.759999999999099e-05
5,0,5,390.7504104393332,-375.70686404601196,-667.9763742340208,5.1299999999976365e-05
6,0,6,391.08134314425666,-375.69002044155354,-669.3627636854136,5.050000000006438e-05
7,0,7,391.4122758491801,-375.6731768370951,-670.7186614660139,4.959999999998299e-05
8,0,8,391.74320855410355,-375.6563332326367,-672.043937600894,4.809999999999537e-05
9,0,9,392.074141259027,-375.6394896281783,-673.3384632803227,4.7499999999978115e-05
10,0,10,392.40507396395043,-375.6226460237199,-674.6021108705514,4.779999999993123e-05
11,0,11,392.73600666887387,-375.60580241926147,-675.8347539245945,4.750000000008914e-05
12,0,12,393.0669393737973,-375.58895881480305,-677.0362671930164,4.76000000000365e-05
13,0,13,393.39787207872075,-375.57211521034463,-678.2065266347138,4.740000000003075e-05
14,0,14,393.7288047836442,-375.5552716058862,-679.3454094277032,4.8000000000048004e-05
15,0,15,394.05973748856763,-375.5384280014278,-680.4527939799043,4.709999999996661e-05
16,0,16,394.3906701934911,-375.5215843969694,-681.5285599399228,4.76000000000365e-05
17,0,17,394.7216028984145,-375.504740792511,-682.572588207834,4.7699999999983866e-05
18,0,18,395.05253560333796,-375.48789718805256,-683.5847609459613,4.850000000000687e-05
19,0,19,395.3834683082614,-375.47105358359414,-684.5649615896547,4.8399999999948484e-05
20,0,20,395.71440101318484,-375.4542099791357,-685.5130748580643,4.979999999998874e-05
21,0,21,396.0453337181083,-375.4373663746773,-686.4289867649119,4.830000000000112e-05
22,0,22,396.3762664230317,-375.4205227702189,-687.3125846292562,4.7100000000077635e-05
23,0,23,396.70719912795516,-375.4036791657605,-688.1637570862558,4.7200000000025e-05
24,0,24,397.0381318328786,-375.38683556130206,-688.982394097927,4.689999999996086e-05
25,0,25,397.36906453780205,-375.36999195684365,-689.768386963892,5.3299999999922854e-05
26,0,26,397.6999972427255,-375.35314835238523,-690.5216283321254,4.9300000000029875e-05
27,0,27,398.03092994764893,-375.3363047479268,-691.2420122096919,8.319999999994998e-05
28,0,28,398.36186265257237,-375.3194611434684,-691.9294339734756,5.3999999999998494e-05
29,0,29,398.6927953574958,-375.30261753901,-692.5837903809039,4.559999999997899e-05
30,0,30,399.02372806241925,-375.28577393455157,-693.2049795806591,4.4400000000055506e-05
31,0,31,399.3546607673427,-375.26893033009316,-693.7929011233848,4.419999999993873e-05
32,0,32,399.68559347226613,-375.25208672563474,-694.3474559723788,4.4400000000055506e-05
33,0,33,400.0165261771896,-375.2352431211763,-694.8685465142793,4.380000000003825e-05
34,0,34,400.347458882113,-375.2183995167179,-695.3560765697382,4.429999999999712e-05
35,0,35,400.67839158703646,-375.2015559122595,-695.8099514040803,4.3699999999979866e-05
36,0,36,401.0093242919599,-375.1847123078011,-696.2300777379565,4.390000000009664e-05
37,0,37,401.34025699688334,-375.16786870334266,-696.6163637579793,4.379999999992723e-05
38,0,38,401.6711897018068,-375.15102509888425,-696.9687191273454,4.399999999993298e-05
39,0,39,402.0021224067302,-375.13418149442583,-697.2870549964468,4.379999999992723e-05
40,0,40,402.33305511165366,-375.1173378899674,-697.5712840134643,4.709999999996661e-05
41,0,41,402.6639878165771,-375.100494285509,-697.8213203349487,4.499999999996174e-05
42,0,42,402.99492052150055,-375.0836506810506,-698.0370796363818,4.4400000000055506e-05
43,0,43,403.325853226424,-375.06680707659217,-698.2184791227276,5.159999999992948e-05
44,0,44,403.65678593134743,-375.04996347213375,-698.3654375389568,0.00010449999999995185
45,0,45,403.98771863627087,-375.03311986767534,-698.4778751805629,8.90999999999531e-05
