,test_n,iter,x,y,z,time
0,0,0,-293.5625,-461.34375,-704.6101720906308,3.2347643
1,0,1,-359.46875,-428.625,-737.8148270150522,3.1705670999999995
2,0,2,-464.6875,383.9375,-893.6356512745969,3.0991772000000006
3,0,3,-464.6875,383.9375,-893.6356512745969,3.1018741999999992
4,0,4,-464.6875,383.9375,-893.6356512745969,3.1189692000000004
5,0,5,-464.6875,383.9375,-893.6356512745969,3.1263241000000015
6,0,6,-464.5,383.96875,-893.6590064122408,3.0887075999999993
7,0,7,-464.75,383.96875,-893.6690679549922,3.1294787999999976
8,0,8,485.15625,435.3125,-952.5818731953375,3.1379531000000007
9,0,9,485.15625,435.3125,-952.5818731953375,3.113576700000003
10,0,10,485.15625,435.3125,-952.5818731953375,3.0881960000000035
11,0,11,477.6875,433.15625,-954.9079726585064,3.115509100000004
12,0,12,477.6875,433.15625,-954.9079726585064,3.140842599999999
13,0,13,477.6875,433.15625,-954.9079726585064,3.0947433000000046
14,0,14,477.6875,433.15625,-954.9079726585064,3.1355105000000023
15,0,15,477.6875,433.15625,-954.9079726585064,3.0910136999999978
16,0,16,477.6875,433.15625,-954.9079726585064,3.1314081000000016
17,0,17,477.6875,433.15625,-954.9079726585064,3.1122140000000016
18,0,18,477.6875,433.15625,-954.9079726585064,3.097746700000002
19,0,19,477.6875,433.15625,-954.9079726585064,3.088759699999997
20,0,20,511.90625,404.0,-959.2970049315218,3.0944709999999986
21,0,21,511.90625,404.0,-959.2970049315218,3.1401103999999975
22,0,22,511.90625,404.0,-959.2970049315218,3.1247392999999875
23,0,23,511.90625,404.0,-959.2970049315218,3.116620999999995
24,0,24,511.90625,404.0,-959.2970049315218,3.0922529000000054
25,0,25,511.90625,404.0,-959.2970049315218,3.1594710000000106
26,0,26,511.90625,404.0,-959.2970049315218,3.132969299999999
27,0,27,511.90625,404.0,-959.2970049315218,3.0791683000000063
28,0,28,511.90625,404.0,-959.2970049315218,3.1188340000000068
29,0,29,511.90625,404.0,-959.2970049315218,3.1121117
30,0,30,511.90625,404.0,-959.2970049315218,3.0957403000000028
31,0,31,511.90625,404.0,-959.2970049315218,3.143316799999994
32,0,32,511.90625,404.0,-959.2970049315218,3.105840200000003
33,0,33,511.90625,404.0,-959.2970049315218,3.120043999999993
34,0,34,511.90625,404.0,-959.2970049315218,3.128487299999989
35,0,35,511.90625,404.0,-959.2970049315218,3.1249933
36,0,36,511.90625,404.0,-959.2970049315218,3.1022742999999906
37,0,37,511.90625,404.0,-959.2970049315218,3.117576999999997
38,0,38,511.96875,403.84375,-959.3876748097033,3.0978666999999973
