,test_n,iter,x,y,z,time
0,0,0,1.28509521484375,-0.91583251953125,2.4902189150452614,0.20586879999999996
1,0,1,1.28509521484375,-0.91583251953125,2.4902189150452614,0.18234990000000006
2,0,2,-0.11322021484375,-0.55755615234375,0.32368768006563187,0.20481949999999993
3,0,3,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.22285580000000005
4,0,4,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.27049919999999994
5,0,5,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.18340750000000017
6,0,6,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.2666979999999999
7,0,7,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.3958805999999999
8,0,8,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.19496030000000042
9,0,9,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.38079430000000025
10,0,10,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.17517570000000005
11,0,11,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.27558689999999997
12,0,12,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.24662929999999994
13,0,13,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.40628819999999966
14,0,14,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.22613549999999982
15,0,15,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.26565959999999933
16,0,16,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.33208579999999976
17,0,17,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.31872399999999956
18,0,18,-0.08819580078125,-0.31280517578125,0.10562557727098465,0.2677599000000006
19,0,19,0.0439453125,0.145263671875,0.023032724857330322,0.22792980000000007
20,0,20,0.0439453125,0.145263671875,0.023032724857330322,0.2521368000000006
21,0,21,0.0439453125,0.145263671875,0.023032724857330322,0.20821009999999962
22,0,22,0.0439453125,0.145263671875,0.023032724857330322,0.4587361999999997
23,0,23,0.0439453125,0.145263671875,0.023032724857330322,0.20938259999999964
24,0,24,0.0439453125,0.145263671875,0.023032724857330322,0.23111380000000015
25,0,25,0.0439453125,0.145263671875,0.023032724857330322,0.2810630999999999
26,0,26,0.0439453125,0.145263671875,0.023032724857330322,0.17403749999999985
27,0,27,0.0439453125,0.145263671875,0.023032724857330322,0.26566380000000045
28,0,28,0.0439453125,0.145263671875,0.023032724857330322,0.4078456999999993
