,test_n,iter,x,y,z,time
0,0,0,-440.6875,-348.1875,-527.5746817047316,0.19808320000000001
1,0,1,-441.6875,395.5625,-761.9709283063191,0.2162889
2,0,2,-441.6875,395.5625,-761.9709283063191,0.2862515000000001
3,0,3,-441.6875,395.5625,-761.9709283063191,0.3600067
4,0,4,-441.6875,395.5625,-761.9709283063191,0.20685960000000003
5,0,5,-441.6875,395.5625,-761.9709283063191,0.24750380000000005
6,0,6,433.34375,445.78125,-920.4762622846911,0.339658
7,0,7,433.34375,445.78125,-920.4762622846911,0.45605870000000026
8,0,8,433.34375,445.78125,-920.4762622846911,0.43431869999999995
9,0,9,433.34375,445.78125,-920.4762622846911,0.24756789999999995
10,0,10,433.34375,445.78125,-920.4762622846911,0.34408150000000015
11,0,11,433.34375,445.78125,-920.4762622846911,0.2190222000000004
12,0,12,433.34375,445.78125,-920.4762622846911,0.39516360000000006
13,0,13,433.34375,445.78125,-920.4762622846911,0.2625119000000007
14,0,14,433.34375,445.78125,-920.4762622846911,0.3170915000000001
15,0,15,433.34375,445.78125,-920.4762622846911,0.21627000000000063
16,0,16,433.34375,445.78125,-920.4762622846911,0.3008565000000001
17,0,17,433.34375,445.78125,-920.4762622846911,0.45990790000000015
18,0,18,433.34375,445.78125,-920.4762622846911,0.4808261999999992
19,0,19,433.34375,445.78125,-920.4762622846911,0.20246209999999998
20,0,20,433.34375,445.78125,-920.4762622846911,0.3030287999999999
21,0,21,433.34375,445.78125,-920.4762622846911,0.3054104999999998
22,0,22,433.34375,445.78125,-920.4762622846911,0.18562480000000026
23,0,23,433.34375,445.78125,-920.4762622846911,0.4604923000000003
24,0,24,433.34375,445.78125,-920.4762622846911,0.3943992000000005
25,0,25,433.34375,445.78125,-920.4762622846911,0.24112060000000035
26,0,26,433.34375,445.78125,-920.4762622846911,0.2763182000000004
27,0,27,433.34375,445.78125,-920.4762622846911,0.24455800000000139
28,0,28,433.34375,445.78125,-920.4762622846911,0.25553139999999885
29,0,29,433.34375,445.78125,-920.4762622846911,0.20283919999999966
30,0,30,433.34375,445.78125,-920.4762622846911,0.22208269999999963
31,0,31,433.34375,445.78125,-920.4762622846911,0.3310008
32,0,32,433.34375,445.78125,-920.4762622846911,0.3602819000000004
33,0,33,433.34375,445.78125,-920.4762622846911,0.17905909999999992
34,0,34,433.34375,445.78125,-920.4762622846911,0.25980769999999964
35,0,35,433.34375,445.78125,-920.4762622846911,0.269107
36,0,36,433.34375,445.78125,-920.4762622846911,0.22425710000000088
37,0,37,433.34375,445.78125,-920.4762622846911,0.2940812000000008
38,0,38,480.28125,435.21875,-947.6232107332145,0.22811910000000069
39,0,39,480.28125,435.21875,-947.6232107332145,0.23626830000000076
40,0,40,480.28125,435.21875,-947.6232107332145,0.2232125000000007
41,0,41,480.28125,435.21875,-947.6232107332145,0.3336094000000003
42,0,42,480.28125,435.21875,-947.6232107332145,0.31677149999999976
43,0,43,480.28125,435.21875,-947.6232107332145,0.4415005000000001
44,0,44,480.28125,435.21875,-947.6232107332145,0.27651110000000045
45,0,45,480.28125,435.21875,-947.6232107332145,0.30266700000000135
46,0,46,480.28125,435.21875,-947.6232107332145,0.27430230000000044
47,0,47,480.28125,435.21875,-947.6232107332145,0.2168051000000002
48,0,48,480.28125,435.21875,-947.6232107332145,0.20442740000000015
49,0,49,480.28125,435.21875,-947.6232107332145,0.214145499999999
50,0,50,480.28125,435.21875,-947.6232107332145,0.18503489999999978
51,0,51,480.28125,435.21875,-947.6232107332145,0.2504629999999999
52,0,52,480.28125,435.21875,-947.6232107332145,0.1797543000000008
53,0,53,509.53125,401.8125,-950.2420107295198,0.3116962000000001
54,0,54,509.53125,401.8125,-950.2420107295198,0.19784179999999907
55,0,55,509.53125,401.8125,-950.2420107295198,0.21661319999999762
56,0,56,509.53125,401.8125,-950.2420107295198,0.25079489999999893
57,0,57,509.53125,401.8125,-950.2420107295198,0.2660878999999987
58,0,58,509.53125,401.8125,-950.2420107295198,0.2261829999999989
59,0,59,509.53125,401.8125,-950.2420107295198,0.2306467000000012
60,0,60,509.53125,401.8125,-950.2420107295198,0.21248699999999943
61,0,61,509.53125,401.8125,-950.2420107295198,0.18274140000000116
62,0,62,509.53125,401.8125,-950.2420107295198,0.3022443000000017
