,test_n,iter,x,y,z,time
0,0,0,-0.7206414285440876,0.3504942869728136,4.181952631935822,0.050631800000000005
1,0,1,-0.7310683078569077,0.07081666724792202,3.211571815240785,0.02380110000000002
2,0,2,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.0592009
3,0,3,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.01898600000000006
4,0,4,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.020489599999999997
5,0,5,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.01545949999999996
6,0,6,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.015177100000000054
7,0,7,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.015185800000000027
8,0,8,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.014924300000000001
9,0,9,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.015151200000000031
10,0,10,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.030809399999999987
11,0,11,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.01844289999999993
12,0,12,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.01598540000000004
13,0,13,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.016708599999999962
14,0,14,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.015234900000000051
15,0,15,-0.19356515084951276,-0.1488455149079666,1.7964604532926,0.01590429999999987
16,0,16,-0.01534950003482749,-0.03996153004381947,0.16921022596806923,0.020682599999999995
17,0,17,-0.012108736086315257,-0.031524389707029726,0.12562389275199637,0.01575009999999999
18,0,18,-0.012108736086315257,-0.031524389707029726,0.12562389275199637,0.01607499999999984
19,0,19,-0.005168650811564266,-0.013456281587262704,0.04629559202262401,0.01575890000000002
20,0,20,-0.005168650811564266,-0.013456281587262704,0.04629559202262401,0.017459899999999973
21,0,21,-0.005168650811564266,-0.013456281587262704,0.04629559202262401,0.01546179999999997
22,0,22,-0.005168650811564266,-0.013456281587262704,0.04629559202262401,0.015543499999999932
23,0,23,-0.005168650811564266,-0.013456281587262704,0.04629559202262401,0.015908800000000056
24,0,24,-0.0020322951194242933,-0.005290962069677236,0.01688631304114141,0.01563059999999994
25,0,25,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01495129999999989
26,0,26,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014820400000000067
27,0,27,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015335199999999993
28,0,28,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01580300000000001
29,0,29,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015993799999999947
30,0,30,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.016443399999999997
31,0,31,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.016642999999999963
32,0,32,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.016364100000000104
33,0,33,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015203999999999995
34,0,34,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014759599999999873
35,0,35,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014711099999999977
36,0,36,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01576809999999984
37,0,37,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.017788200000000032
38,0,38,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.017036700000000016
39,0,39,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.017322800000000083
40,0,40,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01431859999999996
41,0,41,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014346700000000157
42,0,42,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014634800000000059
43,0,43,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014357100000000012
44,0,44,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014174299999999862
45,0,45,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01406099999999988
46,0,46,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01463760000000014
47,0,47,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.03318679999999996
48,0,48,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.029427300000000045
49,0,49,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01592489999999991
50,0,50,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.025021299999999913
51,0,51,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.024515500000000134
52,0,52,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.013611199999999934
53,0,53,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.0135320000000001
54,0,54,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.013598699999999964
55,0,55,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.021519099999999902
56,0,56,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015262300000000062
57,0,57,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015561299999999889
58,0,58,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015335600000000005
59,0,59,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01502709999999996
60,0,60,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015760200000000113
61,0,61,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.016445900000000124
62,0,62,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01513169999999997
63,0,63,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.0167697
64,0,64,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.02382660000000003
65,0,65,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.018665000000000154
66,0,66,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.020866700000000016
67,0,67,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.018548100000000067
68,0,68,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01671049999999985
69,0,69,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.016785599999999956
70,0,70,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015962900000000113
71,0,71,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014357399999999965
72,0,72,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014091799999999877
73,0,73,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015085199999999688
74,0,74,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.015470000000000095
75,0,75,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014889900000000011
76,0,76,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014874700000000018
77,0,77,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01579839999999999
78,0,78,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01421019999999995
79,0,79,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014224500000000084
80,0,80,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.013955300000000115
81,0,81,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.025680100000000206
82,0,82,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.019802199999999992
83,0,83,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.013884099999999844
84,0,84,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.03138279999999982
85,0,85,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.040383499999999906
86,0,86,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.02410090000000009
87,0,87,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01598070000000007
88,0,88,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.016778700000000146
89,0,89,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.041298499999999905
90,0,90,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.028971700000000045
91,0,91,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.017025999999999986
92,0,92,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.013981199999999916
93,0,93,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01388820000000024
94,0,94,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014107699999999834
95,0,95,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014943699999999893
96,0,96,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014810300000000165
97,0,97,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014061400000000113
98,0,98,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.01386429999999983
99,0,99,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.014443800000000007
100,0,100,-0.0019878336025132806,-0.005175209097932108,0.016498590749784103,0.013910700000000276
101,1,0,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.014360899999999788
102,1,1,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.017688700000000335
103,1,2,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.019184999999999786
104,1,3,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.014503199999999605
105,1,4,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.013906299999999927
106,1,5,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.014143699999999981
107,1,6,-0.3617169497319611,-0.3617169497319611,3.589757566052896,0.013609699999999947
108,1,7,-0.35619670113786217,-0.35619670113786217,3.5549284742852802,0.03038609999999986
109,1,8,0.025485943393279642,0.025485943393279642,0.13624030204738746,0.016606299999999852
110,1,9,0.022647255326038097,0.022647255326038097,0.11771983056911894,0.013611799999999619
111,1,10,0.022647255326038097,0.022647255326038097,0.11771983056911894,0.038426300000000246
112,1,11,0.022647255326038097,0.022647255326038097,0.11771983056911894,0.02197730000000009
